http://www.aplicaciones.info/ortogra/opal31.htm,,,,,
,,,,,
GROUP,TYPE,OPTIONS,WORD,ANSWER,MESSAGE
gj,sentence,"g,gu,gü,j",La empresa tiene una a_encia en Portugal.,0,"El sonido J fuerte, con A, O, U se escribe JA, JO, JU y con E, I de puede escribir G o J. \n \nEjemplos: caja, rojo, Juan, gemelo, gitano, jefe y jirafa."
gj,sentence,"g,gu,gü,j",Me da ver_enza decir palabrotas.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Me gusto mucho dibu_ar.,3,"El sonido J fuerte, con A, O, U se escribe JA, JO, JU y con E, I de puede escribir G o J. \n \nEjemplos: caja, rojo, Juan, gemelo, gitano, jefe y jirafa."
gj,sentence,"g,gu,gü,j",María sabe te_er.,3,"Se escriben con G los verbos terminados en -IGERAR, -GER y -GIR, \n \ncomo aligerar, coger y fingir. Excepciones: tejer y crujir."
gj,sentence,"g,gu,gü,j",Han llegado las ci_eñas a la torre de la iglesia.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",La ho_alata se usa poco.,3,"El sonido J fuerte, con A, O, U se escribe JA, JO, JU y con E, I de puede escribir G o J. \n \nEjemplos: caja, rojo, Juan, gemelo, gitano, jefe y jirafa."
gj,sentence,"g,gu,gü,j",Mi abuelo es octo_enario.,0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",Tienen que desalo_ar la casa.,3,"El sonido J fuerte, con A, O, U se escribe JA, JO, JU y con E, I de puede escribir G o J. \n \nEjemplos: caja, rojo, Juan, gemelo, gitano, jefe y jirafa."
gj,sentence,"g,gu,gü,j",Este para_ero es una antigüedad.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Se oyen cru_ir alas vigas de madera.,3,"Se escriben con G los verbos terminados en -IGERAR, -GER y -GIR, \n \ncomo aligerar, coger y fingir. Excepciones: tejer y crujir."
gj,sentence,"g,gu,gü,j",Ha puesto todo su in_enio ven el dibujo.,0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",El desa_e está debajo del fregadero.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Llegó a la meta en tri_ésimo lugar.,0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",Jerónimo sabe mucha _eometría.,0,"Llevan G las palabras que empiezan por GEO- (tierra). \n \nEjemplos: geografia, geometría y geología."
gj,sentence,"g,gu,gü,j","Juan es foto_énico, sale bien en las fotografías.",0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",Yo estudio en un colegio bilin_e.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",El hormigón es una mezcla hetero_éneo.,0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",Nos ilusiona co_er caracoles.,0,"Se escriben con G los verbos terminados en -IGERAR, -GER y -GIR, \n \ncomo aligerar, coger y fingir. Excepciones: tejer y crujir."
gj,sentence,"g,gu,gü,j",Se oye el sonido an_élico del coro.,0,"Se escriben con G las palabras acabadas en -GÉLICO, -GENARIO, -GÉNEO, -GÉNICO, \n \n-GENIO, -GÉNITO, -GESIMAL, -GÉSIMO y -GÉTICO: angélico e ingenio."
gj,sentence,"g,gu,gü,j",La tropa nicara_ense usa gorra con orejeras.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Nos gusta ese tipo de _eografía.,0,"Llevan G las palabras que empiezan por GEO- (tierra). \n \nEjemplos: geografia, geometría y geología."
gj,sentence,"g,gu,gü,j",Aquel niño es un pedi_eño.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",El colegio Ensanche es bilin_e.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",No le gusta fin_ir lo que no es.,0,"Se escriben con G los verbos terminados en -IGERAR, -GER y -GIR, \n \ncomo aligerar, coger y fingir. Excepciones: tejer y crujir."
gj,sentence,"g,gu,gü,j",El vecino es un sinver_enza de cuidado.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Vimos la llegada de las ci_eñas.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Este avión debe ali_erar peso.,0,"Se escriben con G los verbos terminados en -IGERAR, -GER y -GIR, \n \ncomo aligerar, coger y fingir. Excepciones: tejer y crujir."
gj,sentence,"g,gu,gü,j",Esta muralla tiene mucha anti_edad.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j",Esta estropeado el desa_e del garaje.,2,"Cuando la G y la U han e tener sonido independiente ante E, I es forzoso \n \nque la U lleve diéresis. Ejemplos: antigüedad, desagüe, vergüenza y cigüeña."
gj,sentence,"g,gu,gü,j","Pedro se in_erió, se metió en asuntos que no le concernían.",3,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j",Cuando estoy fuera de mi tierra siento nostal_ia y pena.,0,"Se escriben con g las palabras que terminan en -algia. Ejemplos: lumbalgia, neuralgia, nostalgia, otalgia, lumbago."
gj,sentence,"g,gu,gü,j",El puerto de _énova está en el Mediterráneo.,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino."
gj,sentence,"g,gu,gü,j",El profesor mandó hacer un trabajo y lo hemos e_jecutado.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",La larin_e es un órgano de aparato respiratorio.,0,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j",Este futbolista tiene un comportamiento e_emplar.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Todos los hombres forman el _énero humano.,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",La esfin_e es un animal fabuloso con busto de mujer.,0,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j","Mi amigo Alfonso e_ercita la escultura, el arte de modelar.",3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Armando es un in_eniero de una fábrica química.,0,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j",El mar E_eo es parte del Mediterráneo.,0,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",El e_ército es un conjunto de soldados con un general.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",El _enoma es el conjunto de los cromosomas de una célula.,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",Son _ermánicos los habitantes de la antigua Germania.,0,"Llevan g las palabras que empiezan por german-. Ejemplos: germánico, germanista, germano."
gj,sentence,"g,gu,gü,j",El jardinero ha puesto un in_erto en el rosal.,3,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j","El futbolista hizo una jugada _enial, excelente.",0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",El juez mandó e_ecutar la sentencia para cumplirla.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",El profesor nos puso un e_emplo para comprender todo.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Mi compañero es muy _eneroso y comprometido.,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",Lucía tiene un aspecto in_enuo e inocente.,0,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j",El coche se accidentó al partirse el e_e de la rueda.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Este pintor sobresale por su _enialidad y originalidad.,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",El cirujano ha in_ertado piel en el brazo del quemado.,3,"Se escriben con g las palabras que contienen la secuencia inge en cualquier posición. Ejemplos: esfinge, faringe, ingeniero, ingenuo, ingerir, ingesta, laringe, meninge, quingentésimo. Excepciones: injerir (introducir una cosa en otra, entrometerse, inmiscuirse), injerencia, injertar."
gj,sentence,"g,gu,gü,j",El lumba_o es un dolor reumático.,0,"Se escriben con g las palabras que terminan en -algia. Ejemplos: lumbalgia, neuralgia, nostalgia, otalgia, lumbago."
gj,sentence,"g,gu,gü,j",Mi primo es médico y e_erce su profesión en el hospital.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Los órganos _enitales son distintos en el hombre y la mujer,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",En la profesión hay que e_ercer los derechos y obligaciones,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j","Mi sobrina aprobó el primer e_ercicio, la primera prueba.",3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",El _enocidio es una matanza general de hombres y mujeres,0,"Se escriben con g las palabras que empiezan por gene-, geni-, geno, genu- Ejemplos: generoso, género, genético, genio, genital, genocidio, genoma, Génova y genuino"
gj,sentence,"g,gu,gü,j",Salvador es un e_ecutivo y dirige una empresa.,3,"Llevan j las palabras que empiezan por eje-. Ejemplos: ejecutar, ejecutivo, ejemplo, ejercer, ejército, eje, ejemplar, ejercicio, ejercitar, ejecución. Excepciones: egetano, Egeo, Egeria."
gj,sentence,"g,gu,gü,j",Los pastores ba_an desde la montaña al valle.,3,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Allá en la le_anía se ve aparecer un barco.,3,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",Una a_encia de viajes es una empresa comercial.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Me he hecho un agu_ero en la camisa.,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",Conozco a un señor ar_entino muy simpático.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Gracias al calle_ero no nos perdimos en la ciudad.,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",La experiencia es buena conse_era y nos sirve de guía.,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",Hizo el recado de su madre con dili_encia y prontitud.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j","Lucía conoce dos lenguas extran_eras, y el español.",3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",Los padres en_endran a sus hijos y los educan.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j","Ismael tuvo un enfado pasa_ero, momentáneo.",3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j","Nuestro profesor es muy exi_ente, muy duro.",0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Los via_eros volvieron a subir al avión.,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",Hay mucha _ente en la calle.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",De_amos libre al perro por la noche.,3,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Montse mira su ima_en que se refleja en el espejo.,0,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j","Mi pueblo está muy le_os, a gran distancia.",3,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",La antropofa_ía es comer carne humana.,0,"Van con g las palabras que terminan en -fagia. Ejemplos: aerofagia, disfagia."
gj,sentence,"g,gu,gü,j","Han ba_ado los precios del pescado, es más barato.",3,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",Mi tía sabe te_er la lana y hace guantes.,3,"Se escriben con g las palabras que contienen la sílaba gen en cualquier posición. Ejemplos: agencia, argentino, contingente, diligencia, engendrar, exigencia, gen, gendarme, gente, imagen, margen, sargento, urgencia, virgen. Excepciones: los verbos terminados en -jar, -jer, -jir, como bajar, dejar, tejer, crujir."
gj,sentence,"g,gu,gü,j",La _eriatría estudia las enfermedades de la vejez.,0,"Llevan g las palabras que empiezan por ger-. Ejemplos: geriatría, geriátrico, gerontólogo."
gj,sentence,"g,gu,gü,j",Mi hermano es mi mejor conse_ero y me dice cómo actuar,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j","Japón es un país le_ano, a muchos kilómetros de aquí.",3,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",Escribes muy bien; tu letra es le_ible.,0,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",Mi madre lava la ropa con le_ía.,3,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",Tu maleta es li_era y pesa poco.,0,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",El ca_ero del supermercado recibe el dinero de las compras,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",El gobierno le_isló sobre el uso de la televisión.,0,"Se escriben con g las palabras que empiezan por legi-. Ejemplos: legible, legión, legislar, legítimo, Excepciones: lejos y lejía."
gj,sentence,"g,gu,gü,j",En esta casa viven dos extran_eros de África.,3,"Llevan j las palabras terminadas en jero/a. Ejemplos: agujero, cajero, callejero, consejera, extranjero, pasajero, viajero. Excepciones: ligero, ligera, ultraligero."
gj,sentence,"g,gu,gü,j",La aerofa_ia es una deglución espasmódica del aire.,0,"Van con g las palabras que terminan en -fagia. Ejemplos: aerofagia, disfagia."
gj,sentence,"g,gu,gü,j",La ecolo_ía estudia el equilibrio de los seres vivos.,0,"Llevan g las palabras terminadas en -logia y lógico/a. Ejemplos: ecología, ecológico, filología, museología, terminología, terminológico y ginecología."
gj,sentence,"g,gu,gü,j",Al rey se le llama ma_estad por su autoridad.,3,"Se escriben con g las palabras que contienen la secuencia gest. Ejemplos: gesta, gesticular, congestión, digestivo, gestionar, gesto, gestor, sugestionable. Excepciones: majestad y vejestorio."
gj,sentence,"g,gu,gü,j",El primer libro de la Biblia es el _énesis.,0,"Se escriben con g las palabras terminadas en -génesis. Ejemplos: génesis, oncogénesis."
gj,sentence,"g,gu,gü,j",Co_ear es andar defectuosamente por una lesión.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",Cartila_inoso es algo semejante al cartílago.,0,"Van con g las palabras terminadas en -ginoso/a. Ejemplos: cartilaginoso, ferruginosa, vertiginoso, oleaginoso."
gj,sentence,"g,gu,gü,j","El paso de la procesión era ma_estuoso, solemne.",3,"Se escriben con g las palabras que contienen la secuencia gest. Ejemplos: gesta, gesticular, congestión, digestivo, gestionar, gesto, gestor, sugestionable. Excepciones: majestad y vejestorio."
gj,sentence,"g,gu,gü,j",Verti_inoso es lo que produce mareo o con prisa excesiva.,0,"Van con g las palabras terminadas en -ginoso/a. Ejemplos: cartilaginoso, ferruginosa, vertiginoso, oleaginoso."
gj,sentence,"g,gu,gü,j",Flo_ear es obrar con desgana y sin interés.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",Una con_estión es un exceso de sangre en el cuerpo.,0,"Se escriben con g las palabras que contienen la secuencia gest. Ejemplos: gesta, gesticular, congestión, digestivo, gestionar, gesto, gestor, sugestionable. Excepciones: majestad y vejestorio."
gj,sentence,"g,gu,gü,j",Ecoló_ico es lo perteneciente o relativo a la ecología.,0,"Llevan g las palabras terminadas en -logia y lógico/a. Ejemplos: ecología, ecológico, filología, museología, terminología, terminológico y ginecología."
gj,sentence,"g,gu,gü,j",Un ve_estorio es una persona muy vieja.,3,"Se escriben con g las palabras que contienen la secuencia gest. Ejemplos: gesta, gesticular, congestión, digestivo, gestionar, gesto, gestor, sugestionable. Excepciones: majestad y vejestorio."
gj,sentence,"g,gu,gü,j",Mi abuelo fue operado del aparato di_estivo.,0,"Se escriben con g las palabras que contienen la secuencia gest. Ejemplos: gesta, gesticular, congestión, digestivo, gestionar, gesto, gestor, sugestionable. Excepciones: majestad y vejestorio."
gj,sentence,"g,gu,gü,j",O_ear es mirar algo atentamente.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",La museolo_ía es la ciencia de los museos.,0,"Llevan g las palabras terminadas en -logia y lógico/a. Ejemplos: ecología, ecológico, filología, museología, terminología, terminológico y ginecología."
gj,sentence,"g,gu,gü,j",Un _igavatio equivale a mil millones de vatios.,0,"Llevan g las palabras que comienzan por giga- .Ejemplos: gigahercio, gigavatio."
gj,sentence,"g,gu,gü,j",Los domingos la gente calle_ea por la ciudad.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",La ciencia que estudia la lengua y literatura es la filolo_ía.,0,"Llevan g las palabras terminadas en -logia y lógico/a. Ejemplos: ecología, ecológico, filología, museología, terminología, terminológico y ginecología."
gj,sentence,"g,gu,gü,j",Hacer quiebros con la voz es gor_ear.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",La onco_énesis es el origen o principio del cáncer.,0,"Se escriben con g las palabras terminadas en -génesis. Ejemplos: génesis, oncogénesis."
gj,sentence,"g,gu,gü,j",Chanta_ear es amenazar con difamación por un provecho.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
gj,sentence,"g,gu,gü,j",Un _igahercio equivale a mil millones de hercios.,0,"Llevan g las palabras que comienzan por giga- .Ejemplos: gigahercio, gigavatio."
gj,sentence,"g,gu,gü,j",Burbu_ear es hacer burbujas.,3,"Llevan j los verbos terminados en -jear. Ejemplos: callejear, burbujear, canjear, chantajear, cojear, flojear, gorjear, ojear. Excepción"
